,Unnamed: 0,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Will_vote_only_large_party_int,Most_Important_Issue_Environment,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Healthcare,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military
760,760,-0.6791165781802261,0.7568186326953312,-0.3605890339777875,-0.580941777932776,2.1178599461655447,0.1363227458554912,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
761,761,-0.7482916069507147,0.2968562117437136,-0.5469818350905643,-0.05003725631447431,-0.4183848863364358,-1.0955461576483336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
762,762,-1.0003552605346957,0.7349787671534075,0.02516306073577196,-1.1571605576702546,-1.1430262670512874,0.49220190838398153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
763,763,-0.7793624181862654,-0.4056421598605146,-0.3993872103784691,0.039206653616602874,-0.4183848863364358,-0.697100928856048,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,764,-0.8854515051341024,-1.1619122537565816,0.5832259358766989,0.6782028092654223,0.3062564943784158,1.4289922068275265,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,765,-0.15594212211017433,-0.7090442320737829,0.0941103516833326,-0.05327015476968969,1.3932185654506932,-0.08309320368647924,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,766,-0.6675003666192305,0.3028433501801403,0.24008567249555465,-0.5450662220890132,-1.867667647766139,-0.914629210768001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,767,-0.5931684681523398,-0.000779271930269831,0.037898788379824015,0.0857892392698521,-0.4183848863364358,-1.1309991587984094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,768,-0.010979826121424091,-0.9215646718431002,-0.6060659480593125,0.5891533504040966,-1.867667647766139,-0.7139233623116089,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
769,769,2.899753288755925,1.5343763061170672,0.3437609011744137,0.49840810076053577,0.6685771847358416,-1.9121775357796278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
770,770,0.12703724977058825,0.042423782438435365,-0.3239219302188481,-0.5818047123896216,0.3062564943784158,-0.07985325659194652,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
771,771,-0.3259698520321102,-0.7735715427820419,-0.4783632309895026,0.40970504466356344,-1.1430262670512874,-0.740696658799957,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
772,772,-0.6685796224151678,0.5934079871992949,0.13577495647302412,-1.306070067606085,-0.05606419597900998,0.22847675099189252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
773,773,-0.9641284318252462,-0.4782732355335812,0.655484046297059,-0.39533815720057064,0.6685771847358416,0.4464448605409825,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
774,774,-0.6613585446790999,-0.017011558379367093,0.22075956270294525,-0.7041669973389308,0.6685771847358416,-0.37804135468248895,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,775,1.1432723155864006,2.593530662461772,2.7899587169513524,2.390356186207091,0.3062564943784158,-2.8383212803398505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
776,776,-0.6198130198074214,0.3538166372389591,-0.18111927123871577,-0.7365302683860362,-0.7807055766938615,0.8282128367104965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
777,777,0.5318010552740886,-0.6290081875497414,-0.38147654999343333,0.15957138746804508,-1.1430262670512874,-0.5411521768840267,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
778,778,0.23057585745249642,-0.3513918661189733,-0.15586230876541912,-0.3592854879936493,0.3062564943784158,0.29659090572726865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
779,779,0.6455793897198122,-1.0373026012202173,0.5479340274700223,0.4170986413335946,1.0308978750932674,1.1198958418226352,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780,780,-0.6584285752557875,-0.19053237475489274,-0.08424438399844893,-0.5388477503526147,-0.4183848863364358,0.0030482360399883093,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
781,781,-0.5407145659468788,0.6359781839245201,-0.38915563625750677,-0.5850379523776298,-1.505346957408713,-0.5521184916344587,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
782,782,0.29417525572511305,-0.4555612588361423,-0.38089434828664936,0.04833921009863047,-0.7807055766938615,-0.6454315121487898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,783,-0.8056746441352932,0.7480555738438478,0.21501738878998738,-1.3651437935160287,-0.4183848863364358,0.04372865521845552,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,784,1.0184380152228567,-1.9882385233028705,0.5605523109415745,1.3246898063415444,1.3932185654506932,0.24019949265590368,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
785,785,-0.26410420401123885,-0.008487342423539228,0.3170757388157081,-0.7877909646005224,-0.4183848863364358,0.6921143394080931,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
786,786,0.60259296666835,0.28880599379390676,0.39397470619957314,-1.205764045250873,1.3932185654506932,-0.026988228150832405,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
787,787,1.2369849307713838,0.6480443232107143,0.6842125497901363,-1.4220926837053556,1.7555392558081189,-0.15509829204588813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,788,-0.41066180448170264,-0.9927125320707328,0.26900565416186417,0.5880569818596123,-0.05606419597900998,1.5356253293058266,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
789,789,-1.1124236166788517,-0.34565528983358407,-0.3781952444744984,-0.14254813036168928,2.1178599461655447,-0.05661651652787995,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
790,790,0.2517724460267291,-0.17035350214538797,0.23923134589169145,-0.3836064726865099,0.6685771847358416,-0.7164936286940231,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
791,791,-0.7871447739129052,-0.6175298692851917,-1.1466934704635798,0.6912465125666263,-1.505346957408713,-0.6522818742198433,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
792,792,-0.44743278042828644,-0.48074326459884364,0.21935670092690251,-0.3517900993522519,-0.4183848863364358,0.3712597203308948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
793,793,-0.7451148696544779,-0.5143792134767692,-0.3862823314894668,0.04680067996839003,-0.4183848863364358,0.9199577985066449,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
794,794,1.3587778008749827,0.901370309811509,0.15131610039369311,-1.2811829151513103,-0.05606419597900998,0.12630829460518928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
795,795,-0.7975179977032617,0.4865338131607536,0.04435854259056135,-1.2299230674938229,0.3062564943784158,0.1892420517999816,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
796,796,-1.034621715097069,-0.09094962288333187,-1.0479290630238112,0.058288721067688065,0.6685771847358416,-0.18207862713628759,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
797,797,-1.0448475799486467,0.24151343547837684,0.1232109250536224,-1.0586698734823594,0.3062564943784158,0.07964211216451872,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,798,-0.9792152121641312,-0.2702676214351546,-0.47555059131613664,-0.2567839688393337,1.3932185654506932,0.08164537631665031,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
799,799,-0.7819407040384353,0.5269337618262028,0.5342546898282381,-0.6476123506116487,-1.1430262670512874,-0.9396547784625974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,800,-0.05067368666169393,0.5710974605886188,0.01756676921583285,-1.121711025630161,-0.7807055766938615,-0.10545202813393856,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
801,801,-0.7867050209500136,0.896756947852739,0.3294489337538581,-1.423227249652897,-1.505346957408713,0.13652434077492334,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
802,802,-0.5898947366766503,-0.8588048442039863,-0.8092738290625795,0.6693939552398692,-1.1430262670512874,-0.817878249119257,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
803,803,-0.43795213873624733,-0.7770500674091501,0.6791958580979738,0.4578320907795525,1.0308978750932674,1.6940797381191106,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
804,804,-0.39964948234710895,-0.7687358076031163,-0.0035363533670168166,0.07474994454431848,-0.7807055766938615,-0.26769250301251507,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,805,-0.4280506820484994,-0.8672045393843786,0.7978897257314814,0.4293251782543867,1.0308978750932674,1.4976816135832196,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
806,806,-0.4577240232843957,0.7611026935134029,0.1122491800953771,-1.1726229658120635,-0.7807055766938615,-0.17858509892030794,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,807,-0.8203975865424771,0.968672147633499,0.06258690448187117,-1.1273384774613582,0.3062564943784158,0.46637397999845054,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
808,808,-0.9515527395692963,-0.25981517269543813,-0.31841166010464883,-0.18675077961664377,0.3062564943784158,-0.5479134434329695,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
809,809,-0.6239313593932808,0.005872124271370748,-0.9229288385201818,-0.09319529980655121,0.3062564943784158,0.5957842432200187,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
810,810,0.3721130776625466,0.256537029534811,0.08697897666668811,-1.0588324329888124,-0.05606419597900998,0.18090884568721785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
811,811,0.27249888501865294,0.6953747296446968,0.28430475807070515,-1.223832653388689,-1.505346957408713,-0.2658462841768778,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
812,812,1.4732429473760376,-1.1468842244222794,1.0882764360458574,0.5105119120743302,1.0308978750932674,-0.5318222454691766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
813,813,-0.2148027649892331,0.5932904895939933,-0.07513014198543051,-1.0879697657865635,-1.505346957408713,-0.0010019080329751642,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
814,814,-0.9139536124286337,-1.0920185502365012,0.6512356460170494,0.5475851170288191,1.0308978750932674,1.2990820853466292,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
815,815,0.3411130572498119,0.595792795124832,-0.19877442286557137,-0.7824796209491095,0.3062564943784158,0.8543779796381458,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
816,816,0.3653302619970573,0.34795806519719297,-0.31421151952055004,-0.7814213136415978,0.6685771847358416,-0.06530402156040262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
817,817,-1.0954768689903638,0.5867156977978099,0.27863640490737124,-1.3390096021065796,-1.1430262670512874,-0.06931544282452898,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
818,818,-0.5052225780204843,-0.8160580086954214,-0.19099068943434921,0.2779480687671465,-0.4183848863364358,-0.5832068095802844,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
819,819,-0.9691645294893397,-1.041755761470223,0.8057772164911212,0.6470384077276354,1.0308978750932674,1.5919164390023555,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,820,-0.9760036195515658,-0.6299566492892469,-0.4753719440745675,0.1971149805313333,-0.7807055766938615,0.9289054785986186,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,821,-1.05689587546414,0.24695660113375434,-0.5045326687982169,-0.6040278292203385,-0.4183848863364358,0.11008937593020054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
822,822,2.5667103482419624,-1.0815402334410928,1.239270879612917,0.9715672707429284,0.3062564943784158,-1.5840998304437874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
823,823,1.3362853451054926,-0.6551690336781146,-2.122594101781202,1.2551505584734512,0.3062564943784158,0.7771199162149325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,824,-0.18768506171170957,-0.090981970760452,-0.5900884419592108,-0.2489939276982804,0.3062564943784158,-0.29324909084915735,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
825,825,-1.157262180134487,0.29953195651022474,-0.12266886012023615,-0.6601282936592477,1.7555392558081189,0.9721666288127895,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,826,-0.6621184189700536,0.4615758781948099,0.09919725630403647,-1.0655108227081542,0.3062564943784158,-0.24616993357083894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
827,827,-0.698680074132955,0.5014875131682531,-0.39766253134969753,-0.8013202443850928,-0.4183848863364358,0.27890751946852255,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
828,828,-0.8204331381884642,-0.49227425042970363,-0.30200765856632517,-0.143480793834361,-1.867667647766139,0.3902850558582611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
829,829,-0.2671076918540186,-0.725944649588158,0.4111921056374761,0.4429202299235236,1.0308978750932674,1.7265851688592813,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830,830,2.4572639149606554,0.4431007786900044,-0.045867967891985315,-0.8826363717480783,1.0308978750932674,-0.38275935508332876,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,831,-0.7032276806044817,-0.7554192273383082,0.5678142111477772,0.21398175095376057,1.0308978750932674,1.304630858391108,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832,832,-0.5112963366101833,0.6571223232728016,0.2380585995130379,-1.1724722736760964,-0.4183848863364358,0.706874230498179,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833,833,-0.25155099139168335,-0.7883374071417909,0.04850634650522269,0.1490037146608768,0.6685771847358416,-0.49985570339148655,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834,834,0.3531737702610561,-0.43376142412204516,0.8434927635250028,-0.43223520544134736,-0.05606419597900998,-0.03262697621613607,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835,835,0.43059484749372207,0.71935551871672,0.06687973563101243,-1.1708128946704952,-0.05606419597900998,-0.1250122729374572,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,836,0.42221842669658244,1.913017084576098,2.1017634627388295,0.15806996281939617,-0.4183848863364358,0.32858283446627773,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
837,837,0.8792258873984097,-0.2922821774671999,-0.10042272805694324,-0.4358120390417841,-0.05606419597900998,0.02972185170965905,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
838,838,-0.8987613957131568,-0.43652678494310254,-0.28182872462086767,-0.037883757343712895,-0.7807055766938615,-0.588866184883496,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
839,839,0.5746215788873174,-0.2630180922296383,0.17967727690814797,-0.4146172372173534,-0.05606419597900998,0.8926595646919632,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
840,840,-0.4389610518779974,0.7886292962925293,0.5401046728407364,-0.8455248596887686,-0.7807055766938615,-0.7854546485971584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
841,841,-0.8893551331132384,0.22166051931017583,0.028972445798656054,-0.9925418825074227,0.6685771847358416,0.23596825749531422,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,842,-0.04486083640144705,-1.0787534708907085,0.5652921280528064,0.5937613591244436,-0.05606419597900998,1.4261226097345245,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843,843,-0.6946914729965247,-0.7600976351231267,0.6104311692307823,0.28974838796159214,0.6685771847358416,1.4379971676116783,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844,844,-1.018459919819256,-0.08405930616479171,-0.0845541331769014,-0.6354127178919083,-0.05606419597900998,-0.016309594206552896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
845,845,-0.7115647122690317,0.0075255390417625434,-0.5181804918029783,-0.44900082046661843,-0.05606419597900998,0.15767495685667932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846,846,0.5081724594099056,-0.08436513541759118,-0.3515332324626185,-0.22509832925140735,0.3062564943784158,1.109025025897517,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847,847,0.4512212429203652,-1.391961711934745,-1.1797932301407879,1.2586593760864153,-0.4183848863364358,1.0062597822047026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848,848,-0.8008082690432078,0.38854850338071617,-0.1313787227739673,-0.9820331696149207,-0.4183848863364358,0.10223944561200142,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,849,0.03609446272672538,0.6772834656378093,0.1368578126614615,-1.3227218735336332,-1.1430262670512874,0.15824744329098697,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850,850,-0.2555282764100303,-0.3140807322069875,-0.6231156206512137,-0.2361951293374167,-1.1430262670512874,0.9265784235412902,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
851,851,1.5545299223564322,0.3241918359909303,-1.6668180926800464,2.9055511193480656,0.3062564943784158,-4.0773956063606525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
852,852,-0.9543387204210995,0.4859680031952002,0.030064626876614462,-1.05677147623855,0.3062564943784158,0.6088653167732059,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
853,853,-0.46784935800358696,0.7886292962925293,0.4140331716840385,-0.7953790767129781,-0.7807055766938615,-0.7854546485971584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
854,854,1.1975034604075976,1.501740372680108,-1.9131287430012718,1.0605397845905988,-0.05606419597900998,1.5641271713856058,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
855,855,0.5528811423728148,-0.6475152926219827,-1.0319184273941768,0.4482175501669379,0.6685771847358416,-0.2351659283865001,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,856,-0.4245377998889758,0.6851337351447786,0.2676755691743211,-1.3609930830790538,-1.1430262670512874,-0.05597418131871818,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
857,857,-0.528624986973943,-0.9158547367209906,-1.375213381193134,0.8520154081841056,-0.05606419597900998,0.3304012749566591,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,858,-1.0017806569760308,-1.342849803258785,0.4984789543912708,0.8733002387679777,-0.4183848863364358,1.4478039125776634,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
859,859,-0.19019380009368195,0.9189051428277247,0.5704571446170953,-1.2548242746488683,-1.867667647766139,-0.2736722783159322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
860,860,-0.3936267844114601,0.34973717748107586,-0.1320310840965148,-0.5388282722546446,1.3932185654506932,1.1717580971417072,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861,861,-0.09190023544919908,0.10647581361393817,-0.6336176243229165,-0.03398023689815631,0.6685771847358416,-0.9299873276741385,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
862,862,-0.8555168936413639,-0.0898225329280105,0.45015176935049434,-0.5293446120150053,-0.05606419597900998,-0.6542769733085183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
863,863,-0.46610118781902204,0.07156583854248477,0.0880186756767253,-0.8939885355456598,0.3062564943784158,0.20015264316956932,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
864,864,0.07170143482959437,-0.9613249679013912,0.4755478520024748,0.4870533996067605,1.0308978750932674,1.437357481029011,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
865,865,-0.3413204085944455,-0.37886678556916176,-0.8193670788192318,0.11638432620548654,-1.1430262670512874,-0.3060788819497877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
866,866,1.0682988392775175,0.9670938989469176,-1.5365012446115287,0.40171745630600053,1.3932185654506932,-0.6464106041923611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,867,0.055456464039679944,-0.910323953758093,-0.6838321107823098,0.625928793301198,-1.1430262670512874,-0.7453417842136112,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
868,868,-0.8240671891645561,-0.6721639480708427,-0.48599876362197225,0.3118446137369298,-0.7807055766938615,-0.7129420185671391,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
869,869,-0.9449404976420497,-0.5029030903409917,-0.6145343871907935,0.05791561347875615,-1.1430262670512874,-0.15071975880900526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
870,870,-1.0610832315276693,-1.1311012718290017,-0.5348421191014282,0.9014459866231822,-1.1430262670512874,-1.0796235075549,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
871,871,-0.3214293781708387,-0.011201930412847436,-0.1727163632045498,-0.6699540651517077,1.3932185654506932,0.22868535427280673,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
872,872,-0.7512389411841992,-0.6678039216701508,0.3375735384246446,-0.05901433043959939,-1.1430262670512874,-0.4324618875732309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
873,873,-1.089625877796555,0.48207088971070977,0.6043153027935179,-1.463611733855084,0.6685771847358416,0.0184326218689808,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
874,874,0.7349667774950495,0.2708393227502123,-0.1202660774517602,-0.7603526670571316,0.3062564943784158,0.7789651100431669,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
875,875,-0.7881848374771793,-0.730582481644018,-0.3234518084497799,0.23550481943599344,-0.4183848863364358,-0.5577513051555573,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,876,-0.7624835632918683,0.31922243625405483,-1.0437565878941673,-0.4456134579944247,-0.4183848863364358,0.3442959695471426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
877,877,-0.5751861877334332,-1.2906192228179536,-0.3267979064417249,0.891514185291717,-1.505346957408713,-0.8584313122791896,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
878,878,0.05655509168073384,0.32213385153599006,0.3301030650606332,-0.9692944097686219,0.6685771847358416,0.8453309686850973,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
879,879,-1.0848701857544814,-0.5956507242890804,-0.48019605159568357,0.17462618695039217,-0.7807055766938615,-0.5391765308334063,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,880,3.485030918802901,0.12437010983374766,0.21738211582825098,-0.5843749066932737,0.3062564943784158,-0.7368205817971385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
881,881,-0.5442390272975446,2.3051892127430555,2.2907446544718004,0.6130216306978685,0.3062564943784158,0.31743548572656477,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
882,882,0.7193639404551722,0.653338755696093,-0.03167087884532544,-0.5648695325911655,-0.4183848863364358,-0.6740430640954117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
883,883,0.18866131731663624,0.19756524744195805,0.1309786472036452,-0.8874238139300061,-0.7807055766938615,-0.3009934288280009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,884,0.6458302200024558,-1.0591392183130903,0.4308845527296844,0.5311798870489144,0.6685771847358416,1.3210320515629876,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
885,885,-0.5155730216349121,-0.6427839564634764,-0.27113400010354455,0.22031922898716158,-0.05606419597900998,-0.7864071825423812,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
886,886,1.5018832900567132,-0.48499191382930373,-3.3374122787225664,3.338426348895627,1.7555392558081189,-3.200558812437676,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
887,887,-0.25770827971632504,-0.49779409500693184,0.5067862726145977,-0.32646480887200197,-0.7807055766938615,-0.239537533383773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
888,888,-0.5448307130294229,-1.1067741383197907,-0.5531277408548876,0.5997519238824321,-1.867667647766139,0.5462949325304585,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,889,-1.0433194135259154,0.6422241868802157,0.04075419944094288,-1.2023324940678966,-0.4183848863364358,0.015393599248788097,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,890,-0.7125406748577269,-0.5413038767062265,-0.24278944069731062,0.026097200782454994,-1.867667647766139,-0.2905995203900045,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
891,891,-0.9579996864304504,2.3585054745343026,2.1663148582749447,0.5928511295283104,-1.1430262670512874,0.04542760360603117,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
892,892,-0.01632301889634537,0.01924162204289332,-0.3602276218095461,-0.567603727902113,2.1178599461655447,0.30431568199701187,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
893,893,-0.19649870135867642,-0.7702124989830128,0.627242756649655,0.5916171241623811,0.6685771847358416,1.9088536621350425,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
894,894,-0.7756109460352285,-0.6386323361163411,0.8829736846850382,0.5211693588324428,0.3062564943784158,1.9427214225695382,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
895,895,-0.5252989432278352,-0.5888544829655405,-0.2576374797318876,0.18459095692514374,-0.7807055766938615,-0.6386779253273634,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,896,-0.6700305744718449,-0.17640713171542324,0.2794172626259452,-0.711738961745179,0.6685771847358416,0.15829256479832415,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
897,897,-0.6474418435312722,-0.5712958908628247,1.1052417571605118,0.5532280863398741,1.7555392558081189,1.8149329439258362,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,898,-1.0259498674796215,0.23111380954745775,-0.6792928796054295,-0.4148810400075418,-0.7807055766938615,-0.13098563572825891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
899,899,1.7728122139947473,-2.147246571803293,2.554140682406298,1.97831278869696,1.3932185654506932,-0.2276810802869557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900,900,2.1174550584603127,-1.088799507993762,-4.050788375617915,3.397037717724167,-0.05606419597900998,2.23745685644091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
